source_text,target_text,label
On receipt of an event message; the subscribermanager shall differentiate between speculative and evolutionary events.,"Constraint Inner Panel  private String server  IP = "" local host  "";
 private JLabel performance  Model  Label = null  ;
 private JLabel project  Name  Label = null  ;
 private JLabel module  Path  Label = null  ;
 private JLabel requirement  Id  Label = null  ;
 private JLabel public Constraint  Inner  Panel  (
  String performance  Model  Name  ,
  String project  Name  ,
  String module  Path  ,
  String requirement  Id  ,
  String description  ,
  String logic  ,
  String units  ,
  String value  ,
  String impacted  Value    private void set goal  Label  Values  (
  String attribute  ,
  String logic  ,
  String value  ,
  String units  )
 {
  goal  Label  . set  Text  (
   ""  Goal : "" + attribute + ""  "" + logic + ""  "" + value + "" "" + units  );

 }  public Vector get  Values  From  Data  Base  ()
 {

  Vector v = new Vector  ();

  Socket server  ;
  String line = new String  ();


  try
  {
   server = new Socket  ( server  IP  ,  1701  );

   if ( server  . is  Connected  () )
   {
    Buffered  R  private void set impacted  Label  Value  (
  String attribute  ,
  String value  ,
  String impacted  Value  ,
  String units  ,
  String logic  )
 {

  if ( impacted  Value !  = null  )
  {

   double value  1 = Double  . parse  Double  ( value  );
   d  public JPanel get  Panel  ()
 {
  return panel  ;
 }",0
On receipt of an event message; the subscribermanager shall differentiate between speculative and evolutionary events.,"Decompose Model public Decompose  Model  (  EBT em  )
    {
  super  ( em  );
  Minimum  No  Rects = 3  ;
 }  // Construct Visual model for Merge Event
    public void Build  Event  ()
    {
     Clear  Vectors  ();
  Add  Event  Rect  (  20  ,  20  ,  1  );
  Add  Event  Rect  (  60  ,  70  ,  1  );
  Add  Event  Rect  (  60  ,  120  ,  1  );
  Add  Event  Rect public String  Buffer Generate  Event  ()
    {
  String  Buffer this  Event = new String  Buffer  ();
  String  Buffer temp = new String  Buffer  ();
  int Count = -1  ;
  this  Event  . append  (""  Decompose  |"");

  for ( int i = 0  ; i < Event  Shapes",0
On receipt of an event message; the subscribermanager shall differentiate between speculative and evolutionary events.,"Event Detail Dialog private Grid  Bag  Layout grid bag  ;
    private Grid  Bag  Constraints c  ;

    // objects in top panel
    private JPanel top  Panel  ;
    private JLabel model  Label  ;
    private JLabel type  Label  ;
    private JText  Field model  Field  ;
    p public Event  Detail  Dialog  (  Events  Processor parent  , boolean modal  ,  Notification  _  Event n  Evt  , boolean mode  )
    {

        super ( parent  , modal  );
     set  Title  (""  Event Details  "");
       get  Content  Pane (). set  Layout (  private void close  Dialog  (  Window  Event evt  )
    {
        set  Visible ( false  );
        dispose ();
    } // event listener for ""  Ok  /  Update  "" button
    private void ok  Button  Action  Performed (  Action  Event evt  )
    {

     if ( display  Mode == true  )
     {

      // m  _ parent  .  Delete  Event  ( m  _  Evt  . m  _  Subscriber  Name  , m  _ // event listener for ""  Cancel  "" button
    private void cancel  Button  Action  Performed (  Action  Event evt  )
    {
        set  Visible ( false  );
        dispose ();
    } private void Left  List  Clicked  (  Mouse  Event e  ){

     if (!  Left  List  . is  Selection  Empty  ()) {

         int index = Left  List  . get  Selected  Index  ();
         Requirement requirement= (  Requirement  ) m  _  Evt  . m  _  Left  Side  private void Right  List  Clicked  (  Mouse  Event e  ){

     if (!  Right  List  . is  Selection  Empty  ()) {

         int index = Right  List  . get  Selected  Index  ();
         Requirement requirement= (  Requirement  ) m  _  Evt  . m  _  Right  S",0
On receipt of an event message; the subscribermanager shall differentiate between speculative and evolutionary events.,"private JPanel center  Panel = null  ;

 private JLabel des  Label = null  ;
 private JLabel change  Label = null  ;
 private JLabel from  Label = null  ;
 private JLabel to  Label = null  ;
 private JText  Area des  Text = null  ;
 private JText  Field c Speculate Gui public Speculate  Gui  ()
 {

  super  (""  Speculate GUI  "");

  container = get  Content  Pane  ();

  set  Size  (  800  , 600  );

  this  . event  Server  IP =
   JOption  Pane
    . show  Input  Dialog  (""  Please Enter the IP Address of eventserver  Submit Listener public void action  Performed  (  Action  Event e  ) {

   if ( e  . get  Source  () == submit  Button  ) {

    send  Query  TO Server  ();

   }

   if ( e  . get  Source  () == fetch  Button  ) {


    System  . out  . println  (""  Fetch Button Pressed void send  Query  TO Server  ()
 {

  String ip = this  . event  Server  IP  ;
  int Port  No = 1701  ;

  Socket socket  ;
  try {

   socket = new Socket  ( ip  , Port  No  );

   Output  Stream os = socket  . get  Output  Stream  ();
   Output  Stream  public void pull  Value  From  DOORS  ()
 {

  String server  IP = new String  ( doors server  IP  ); //""  140  .  192  .  37  .  150  "";

  String  [] attribute = { ""  Value  "", ""  Attribute  "" };

  String project  Name = this  . proj  Name  Text  . get public static void main  (  String  [] args  )
 {
  new Speculate  Gui  ();
 }",0
The user shall update related artifacts according to the information contained in the event messages.,"Merge Model public Merge  Model  (  EBT em  )
 {
  super  ( em  );
   Minimum  No  Rects = 3  ;
     } // Construct Visual model for Merge Event
    public void Build  Event  ()
    {
     Clear  Vectors  ();
  Add  Event  Rect  (  90  ,  220  ,  1  );
       Add  Event  Rect  (  20  ,  20  ,  1  );
  Add  Event  Rect  (  20  ,  70  ,  1  );
  Add  Event   public String  Buffer Generate  Event  ()
    {
  String  Buffer this  Event = new String  Buffer  ();
  String  Buffer temp = new String  Buffer  ();
  int Merge  Count = -1  ;
  this  Event  . append  (""  Merge  |"");

  for ( int i = 0  ; i < Event  Sha",0
The user shall update related artifacts according to the information contained in the event messages.,"Notification Event public String m  _  Subscriber  Name = """";
    public String m  _  Event  ID = """";
    public String m  _  Message type = """";
    public String m  _  Event  Type = """";
    public int m  _  Number  Of  Requirements = 0  ;
    public String m  _  Event  Tim // constructor
    public Notification  _  Event  ()
    {
     m  _  Left  Side = new Array  List  ();
     m  _  Right  Side = new Array  List  ();
    }// end of class Notification  _  Event public Object clone  () throws Clone  Not  Supported  Exception
 {

  // create new object with the same type
  Notification  _  Event n  Evt = (  Notification  _  Event  ) super  . clone  ();
     n  Evt  . m  _  Left  Side = new Array  List  ();
     n  public void Parse  Event  (  String Text  Line  )
 {

  String msg = Text  Line  ;

  if  ( msg  . starts  With  (""  Re  -execute  "") )
  {

   Model  Driver md = new Model  Driver  ( msg );
   md  . init  ();

  //  To  Do  :
  // divert all the calls fo // Set the other members before calling this function

 public void Parse  Left  And  Right  Lists  (  String Left  Line  , String Right  Line  )
 {

  m  _  Left  Side = new Array  List  ();
     m  _  Right  Side = new Array  List  ();

  if ( m  _  Eve //  Comment Added by Amit Uchat
 //  This method displays the contents of two array list to console
    public void Display  Values  ()
    {
     System  . out  . println  (""\ r  \ n  Values of the event  :\ r  \ n  "");
     System  . out  . println  ("" ",0
The user shall update related artifacts according to the information contained in the event messages.,"Call Back private Hash table requirement  Desc  Table = new Hash table  ();

 private Hash table constraint  Desc  Table = new Hash table  ();

 private Hash table performance  Model  Table = new Hash table  ();

 private Performance  Model performance model= null  public void parse  Speculate  Information  (  String str  )
 {

  System  . out  . println  (""  Received String   = "" + str  );

  Connection conn = null  ;

  Statement stmt = null  ;

  Driver  Description dd = null  ;

  String event  Type = null  ; // public void identify  Performance  Models  ()
 {

  Connection conn = null  ;
  Result  Set rs = null  ;
  Statement stmt = null  ;

  String subscriber  Name = null  ;

  Driver  Description dd = null  ;

  Enumeration subscriber  Table  Enumeration = nu public void pull  Information  From  Doors  ()
 {

  String server  IP = ""  140  .  192  .  37  .  150  "";

  String  [] attribute = { ""  Value  "", ""  Logic  "", ""  Units  "", ""  Attribute  "" };

  String subscriber  Name = null  ;

  Vector constraints = n public void insert  Values  In  Data  Base  ()
 {

  Connection conn = null  ;

  Statement stmt = null  ;

  String subscriber  Name = null  ;

  Driver  Description dd = null  ;
  Vector driver  Vector = null  ;

  Constraints  Description cd = null  ;
 public void create  Execute  String  ()
 {

  Connection conn = null  ;

  Statement stmt = null  ;

  Result  Set rs = null  ;

  String  Buffer sb = null  ;

  String subscriber  Name = null  ;

  Driver  Description dd = null  ;
  Vector driver  Vector public void parse  Impact  Report  (  String str  )
 {

  Connection conn = null  ;

  Statement stmt = null  ;

  Vector constraints  Vector = null  ;
  Vector drivers  Vector = null  ;

  Constraints  Description constraint = null  ;

  int driver  Loop",0
The user shall update related artifacts according to the information contained in the event messages.,"Notification Processing // member variables for menu
 private JMenu  Bar menu  Bar  ;

 // subscriber list
 private JList Subscriber  List  ;
 private Default  List  Model list  Model  ;

 // popup menu

 private JPopup  Menu popup  ;

 // database and eventserver information
 S public Notification  _  Processing  ()
 {

  set  Default  Close  Operation  (  JFrame  .  DO  _  NOTHING  _  ON  _  CLOSE  );

  add  Window  Listener  ( new Window  Adapter  ()
  {
   public void window  Closing  (  Window  Event evt  )
   {
    try
    public static void main  (  String args  [])
 {
  try
  {
   Notification  _  Processing main  Frame = new Notification  _  Processing  ();
   main  Frame  . set  Size  (  600  , 400  );
   main  Frame  . set  Location  (  100  , 100  );
   main  Frame  . void exit  Application  ()
  {
    try
    {
        int reply = JOption  Pane  . show  Confirm  Dialog  ( this  ,
                                                  ""  Do you really want to exit  ?"",
                                                  ""  No // action for ""  Open log database  ""
 private void open  Menu  Item  Action  Performed (  Action  Event evt  )
 {
  new Config  Dialog  ( this  , true  ). show  ();

     if  ( m  _  DSN  . equals  ("""") || m  _  Event  Server  IP  . equals  ("""") || m  _  // action for ""  Close log database  ""
 private void save  Menu  Item  Action  Performed (  Action  Event evt  )
 {
      try
      {
       m  _ conn  . close  ();
   m  _  DSN=  """";
   m  _  Event  Server  IP=  """";
   m  _  Event  Server  Port  =  """";

 // action for "" exit  ""
 private void exit  Menu  Item  Action  Performed (  Action  Event evt  )
 {
  exit  Application  ();
 } // action for ""  Open Events  "" in popup menu
 private void popup  Open  Action  Performed (  Action  Event evt  )
 {
  open  Events  Menu  Item  Action  Performed  ( evt  );
 } // action for ""  Open Events  ""
 private void open  Events  Menu  Item  Action  Performed (  Action  Event evt  )
 {
  if (! list  Model  . is  Empty  ())
  {
   int index = Subscriber  List  . get  Selected  Index  ();
         if ( index !  = -1  )
     // action for "" double click on Subscriber List  ""
 private void double  Click  Subscriber  List (  Mouse  Event evt  )
 {
  if (! list  Model  . is  Empty  ())
  {
   int index = Subscriber  List  . get  Selected  Index  ();
         if ( index !  = -1   // action for ""  About  ""
 private void about  Menu  Item  Action  Performed (  Action  Event evt  )
 {
  new About  Dialog ( this  , true  ). show  ();
 } void Update  Display  List  ()
 {
        list  Model  . remove  All  Elements  ();

     String m  SQL = ""  SELECT distinct Subscriber  Name FROM Event  Details  "";

  try
  {
   rs = stmt  . execute  Query  ( m  SQL  );
   while ( rs  . next  ())
   {
 ",0
The user shall update related artifacts according to the information contained in the event messages.,"eventserver Thread  static private int count = 0  ;
 private int task  Number  ;
 protected Done done  ;
 Server  Socket the  Server  ;

 private Connection conn  ;
 private Statement stmt  ;
 private Result  Set rs  ;

 private Event  Parser ep  ;
 private int id  ; Event  Server  Thread  (  Server  Socket ss  )
 {
 the  Server = ss  ;
   count  ++;
   task  Number = count  ;
   ep = new Event  Parser  ();
 } public void run  ()
 {

 while  ( true  )
 {
   try
   {

    Socket client = the  Server  . accept  ();
    Buffered  Reader input = new Buffered  Reader  ( new Input  Stream  Reader  ( client  . get  Input  Stream  ()));
    Print  Writer output = new P public String get  Next  ID  ()
 {

  try
  {
      Class  . for  Name  ("" sun  . jdbc  . odbc  .  jdbc  odbc  Driver  "");
      this  . conn = Driver  Manager  . get  Connection  ("" jdbc  : odbc  :  EBT  "",""  EBT  "",""  EBT  "");
      this  . stmt = conn  public String search  Date  ()
 {

  String date  String = new String  ();
  Vector date  Vector = new Vector  ();

  try
  {

   Class  . for  Name  ("" sun  . jdbc  . odbc  .  jdbc  odbc  Driver  "");
   Connection conn = Driver  Manager  . get  Connectio public String search  Query  ID  (  String date  )
 {
  Vector query  Vector = new Vector  ();

  String search  Query = new String  ();

  try
  {
   Class  . for  Name  ("" sun  . jdbc  . odbc  .  Jdbc  Odbc  Driver  "");
   conn = Driver  Manager  . get  public String get  Constraint  From  Data  Base  (  String query  ID  )
 {

  String Const  String = new String  ();


  try
  {

   Class  . for  Name  ("" sun  . jdbc  . odbc  .  Jdbc  Odbc  Driver  "");

   conn = Driver  Manager  . get  Connection  ("" j public String get  Driver  From  Data  Base  (  String query  ID  )
 {

  String driver  String = new String  ();

  try
  {

   Class  . for  Name  ("" sun  . jdbc  . odbc  .  Jdbc  Odbc  Driver  "");

   conn = Driver  Manager  . get  Connection  ("" jdbc ",0
The user shall update related artifacts according to the information contained in the event messages.,"Driver Inner Panel private JLabel project  Name  Label = null  ;
 private JLabel module  Path  Label = null  ;
 private JLabel requirement  Id  Label = null  ;
 private JLabel des  Label = null  ;
 private JLabel change  Label = null  ;
 private JLabel from  Label = null  ;  String project  Name  ,
  String module  Path  ,
  String requirement  ID  ,
  String description  ,
  String change  Attribute  ,
  String from  Value  ,
  String to  Value  ) {

  panel = new JPanel  ();

  panel  . set  Background  (  Color  .  LIGHT  public JPanel create  Panel  () {

  return panel  ;
 }",0
The user shall update related artifacts according to the information contained in the event messages.,"eventserver public static void main  (  String args  [])
 {

    Thread  Pool pool = new Thread  Pool  (  1  );

     int port = default  Port  ;
     try
     {
   Server  Socket ss = new Server  Socket  ( port  );
   for  ( int i  =0  ; i  <  4  ; i  ++)
   {
    p public final static int default  Port = 1701  ;
 Server  Socket the  Server  ;",0
The user shall update related artifacts according to the information contained in the event messages.,"Text Model private int Current  Event  ;
    private EBT ebt  ;
    private JLabel lbl  requirement No  , lbl  Project  , lbl  Module  Path  ;
    private JText  Field txt  requirement No  , txt  Project  , txt  Module  Path  ;
    private boolean Hide  Msg  ;
    p public Text  Model  (  EBT e  )
    {
 // System  . out  . println  (""  Trying to create text box  "");
  ebt = e  ;
  Current  Event = -1  ;
  // set  Foreground  ( new Color ( 255  ,  255  ,  255  ) );
   lbl  requirement No = new JLabel  (""  requirement public void show  Text  (  EBShape sh  )
    {
       // Hide message in bottom box  .
       Hide  Msg = true  ;
       repaint  ();
  lbl  Project  . set  Visible  ( true  );
  lbl  requirement No  . set  Visible  ( true  );
  lbl  Module  Path  . set   public void Hide  Text  ()
    {
  lbl  Project  . set  Visible  ( false  );
  lbl  requirement No  . set  Visible  ( false  );
  lbl  Module  Path  . set  Visible  ( false  );
  txt  Project  . set  Visible  ( false  );
  txt  requirement No  . set  Visi public void Show  Info  ( int CE  )
    {
  Current  Event = CE  ;
  Hide  Msg = false  ;
  Hide  Text  ();
       repaint  ();
    } public void draw  Model  ()
    {
  repaint  ();
    } protected void paint  Component  (  Graphics g  )
    {
     super  . paint  Component  ( g  );

  if (  Hide  Msg == true  )
  {
   g  . draw  String  ("" "",  20  ,  25  );
   g  . draw  String  ("" "",  20  ,  40  );
   g  . draw  String  ("" "",  20  ,  55 ",0
The user shall update related artifacts according to the information contained in the event messages.,"Refine Model  public Refine  Model  (  EBT em  )
    {
  super  ( em  );
 } // Construct Visual model for Merge Event
    public void Build  Event  ()
    {
     Clear  Vectors  ();
  Add  Event  Rect  (  60  ,  80  ,  1  );
  Current  Event = 3  ;
    } public String  Buffer Generate  Event  ()
    {
  String  Buffer this  Event = new String  Buffer  ();
  this  Event  . append  (""  Refine  |  0  |"");
  this  Event  . append  ( new Date  (). to  String  ()+""|"");
  ebs = (  EBShape  )  Event  Shapes  . el",0
The user shall update related artifacts according to the information contained in the event messages.,"EBT  private JSplit  Pane split  Pane  ;
    private JSplit  Pane split  Pane  2  ;
    private Frame Frame  Parent  ;
    private JPanel Menu  Panel  ;
    private Text  Model Work  Area  ;
    private Event  Model Visual  Panel  ;
    private Merge  Model M public EBT  (  Frame f  )
    {

        Frame  Parent = f  ;
    Current  Event = -1  ;

  this  . server  IP =
   JOption  Pane
    . show  Input  Dialog  (""  Please Enter the IP Address of eventserver  "")
  . trim  ();

   // Set up JList Selection wid public void get  requirement Text  (  EBShape sh  )
    {
  Work  Area  . show  Text  ( sh  );
 } public boolean mouse  Down  ( java  . awt  .  Event  e  , int x  , int y  )
 {
   return true  ;
 }  public boolean mouse  Up  ( java  . awt  .  Event  e  , int x  , int y  )
    {
  return true  ;
 } public void mouse  Clicked  ( java  . awt  . event  .  Mouse  Event  e  )
    {
  Visual  Panel  .  Clicked  ( e  . get  X  (), e  . get  Y  ());
    } public void mouse  Exited  ( java  . awt  . event  .  Mouse  Event  e  ){} public void mouse  Pressed  ( java  . awt  . event  .  Mouse  Event  e  ){} public void mouse  Released  ( java  . awt  . event  .  Mouse  Event  e  ){}  public void mouse  Entered  ( java  . awt  . event  .  Mouse  Event  e  ){} public void paint  (  Graphics g  ) {} public void update  (  Graphics g  ) {} public JSplit  Pane get  Split  Pane  ()
    {
        return split  Pane  ;
    } public void value  Changed  (  List  Selection  Event e  )
    {
        if ( e  . get  Value  Is  Adjusting  ())
            return  ;
    } private class Value  Reporter implements List  Selection  Listener
    {

  public void value  Changed  (  List  Selection  Event event  )
  {
   if (! event  . get  Value  Is  Adjusting  ())
   {
    switch  (  Event  List  . get  Selected  Index  ())
    public void Redraw  All  (  EBShape sh  )
    {
  Visual  Panel  . draw  Model  ( sh  );
  Visual  Panel  .  Check  Notify  Status  ();
    } public static void main  (  String s  [])
    {
        JFrame mainframe = new JFrame  (""  Trigger an Event Notification  "");

        mainframe  . add  Window  Listener  ( new Window  Adapter  ()
        {
            public void window  Closing  (  Wind",0
The user shall update related artifacts according to the information contained in the event messages.,"Event Parser private Connection conn  ;
 private Result  Set rs  ;
 private Statement stmt  ; //  Event  Parser Constructor
 // initializes the Database connection
 public Event  Parser  ()
 {
  try
  {
   Class  . for  Name  ("" sun  . jdbc  . odbc  .  Jdbc  Odbc  Driver  "");
   this  . conn = Driver  Manager  . get  Connection  ("" jdbc  : odbc  : public void update  Event  (  String str  , String ID  )
 {

  String m  Project  ;
  String m  Event  ;
  String m  Type  ;
  String m  Num  ;
  String m  requirement ;
  String m  Module  ;
  String m  SQL  ;
  String m  Date  ;
  String m  Reqtext  ;
  //  Check if a subscription exists
 public boolean Check  Subscription  (  String str  )
 {

  String  Tokenizer tokens = new String  Tokenizer  ( str  , ""|"");
  String Message type = tokens  . next  Token  ();
  String Subscriber  Name = tokens  . next   //  Insert a subscription into the ""  Subscription  "" table
 public void Add  Subscription  (  String str  , int ID  )
 {

  // Parse the message string and get the fields

  String  Tokenizer tokens = new String  Tokenizer  ( str  , ""|"");
  String Messag //  Delete  Subscription from the ""  Subscription  "" table
 public void Delete  Subscription  (  String str  , int ID  )
 {
  // Parse the message string and get the fields
  String  Tokenizer tokens = new String  Tokenizer  ( str  , ""|"");
  String Messag //  Speculate method will receive a string from the Speculative GUI
 // tool and parse it using Call  Back class to identify the
 // performance models
 public void speculate  (  String str  )
 {
  System  . out  . println  (""  Speculate  "");
  Call  Back public void impact  Report  (  String str  )
 {
  Call  Back cb = new Call  Back  ();
  cb  . parse  Impact  Report  ( str  );
 }// end impact  Report  ()",0
The user shall update related artifacts according to the information contained in the event messages.,"Model Driver String msg  =  """"; public   Model  Driver  (  String text  )
 {
  this  . msg = text  ;
  init  ();
 } public void init  ()
 {

  System  . out  . println  (""  MODEL DRIVER CLASS 1  /  10  "");
  performance modelHandler pmh = new performance modelHandler  ( msg  );
  System  . out  . println  (""  MODEL DRIVER CLASS 2  /  10  "");
     pmh  . message  Parser",0
The user shall update related artifacts according to the information contained in the event messages.,"subscribermanager Socket a  Socket  ;
 int ID  ;
 String Event  Log  ;

 Connection conn  ;
 Result  Set rs  ;
 Statement stmt  ; // constructor  , this object will be created in the main method of these class
 Subscriber  Listener  () { } // constructor  , this object will be created in the main method of these class
 Subscriber  Listener  (  Socket socket  , int ID  , String ELog  )
 {

     this  . a  Socket = socket  ;
  this  .  ID = ID  ;
  this  .  Event  Log = ELog  ;

  try
  {
    public void send  Impact  Report  To  Event  Server  (  String text  )
 {

  //  String impact  Report = text  ;
  System  . out  . println  (""  WOW IN SEND REPORT  "");
  System  . out  . println  (""  The IR = ""+ text  );
  String server  IP = ""  140  .   // run method will be execute from the main method when u say Thread  . start  () in main
 public void run  ()
 {

  System  . out  . println  (""  Inside Run method  "");

  String str  =  """";
  try
  {
   // set up for reading the byte data in to characte // start of class from here
 public static void main  (  String  [] args  )
 {
  // default port number
  int port = 1705  ;
  // the message coming from eventserver
  String Log  Name = ""  Event  Log  "";
  //  Log  Name is the database name used to log t",0
The user shall update related artifacts according to the information contained in the event messages.,"Constraint Inner Panel  private String server  IP = "" local host  "";
 private JLabel performance  Model  Label = null  ;
 private JLabel project  Name  Label = null  ;
 private JLabel module  Path  Label = null  ;
 private JLabel requirement  Id  Label = null  ;
 private JLabel public Constraint  Inner  Panel  (
  String performance  Model  Name  ,
  String project  Name  ,
  String module  Path  ,
  String requirement  Id  ,
  String description  ,
  String logic  ,
  String units  ,
  String value  ,
  String impacted  Value    private void set goal  Label  Values  (
  String attribute  ,
  String logic  ,
  String value  ,
  String units  )
 {
  goal  Label  . set  Text  (
   ""  Goal : "" + attribute + ""  "" + logic + ""  "" + value + "" "" + units  );

 }  public Vector get  Values  From  Data  Base  ()
 {

  Vector v = new Vector  ();

  Socket server  ;
  String line = new String  ();


  try
  {
   server = new Socket  ( server  IP  ,  1701  );

   if ( server  . is  Connected  () )
   {
    Buffered  R  private void set impacted  Label  Value  (
  String attribute  ,
  String value  ,
  String impacted  Value  ,
  String units  ,
  String logic  )
 {

  if ( impacted  Value !  = null  )
  {

   double value  1 = Double  . parse  Double  ( value  );
   d  public JPanel get  Panel  ()
 {
  return panel  ;
 }",0
The user shall update related artifacts according to the information contained in the event messages.,"Decompose Model public Decompose  Model  (  EBT em  )
    {
  super  ( em  );
  Minimum  No  Rects = 3  ;
 }  // Construct Visual model for Merge Event
    public void Build  Event  ()
    {
     Clear  Vectors  ();
  Add  Event  Rect  (  20  ,  20  ,  1  );
  Add  Event  Rect  (  60  ,  70  ,  1  );
  Add  Event  Rect  (  60  ,  120  ,  1  );
  Add  Event  Rect public String  Buffer Generate  Event  ()
    {
  String  Buffer this  Event = new String  Buffer  ();
  String  Buffer temp = new String  Buffer  ();
  int Count = -1  ;
  this  Event  . append  (""  Decompose  |"");

  for ( int i = 0  ; i < Event  Shapes",0
The user shall update related artifacts according to the information contained in the event messages.,"Impact Report private String server  IP = "" local host  "";
 private JPanel center  Panel = null  ;

 private JPanel driver  Panel = new JPanel  ();

 private JPanel driver  Inner  Panel = null  ;

 private JPanel impact  Panel = null  ;
 private JPanel impact  Inner  P public Impact  Report  ()
 {

  super  (""  Search Result GUI  "");

  container = get  Content  Pane  ();

  set  Size  (  800  , 250  );

  panel = new JPanel  ();

  panel  . set  Layout  ( null  );

  this  . server  IP =
   JOption  Pane
    . show  In public static void main  (  String [] args  )
 {

  Impact  Report im = new Impact  Report  ();



 } public Vector search  Date  ()
 {

  date  Vector = new Vector  ();
  date  Vector  . add  (""  Select Query Date  "");
  Socket server  ;
  String line = new String  ();


  try
  {

   server = new Socket  ( server  IP  ,  1701  );
   if ( server  . is  C public void search  Query  ID  (  String date  )
 {

  pair  Vector = new Vector  ();

  query  String  Combo  . remove  All  Items  ();

  query  String  Combo  . add  Item  (""  Select Query String  "");

  Socket server  ;
  String line = new String  (); Select Actions public void action  Performed  (  Action  Event e  )
  {

   if ( date  Combo == (  JCombo  Box  ) e  . get  Source  ())
   {
    date = (  String  ) date  Combo  . get  Selected  Item  ();
    search  Query  ID  ( date  );
   }
  } Button Actions  public void action  Performed  (  Action  Event e  ) {

   if ( submit  Button == e  . get  Source  ()) {

    for ( int i = 0  ; i < pair  Vector  . size  (); i  ++) {

     Pair pair = (  Pair  ) pair  Vector  . get  ( i  );

     if ( pair
      . get public void impact  Report  (  String id  )
 {

  // super  (""  Impact Report  "");

  container = get  Content  Pane  ();

  set  Size  (  1020  , 740  );

  this  . query  ID = id  ;

  System  . out  . println  (""  Impact Report Constructor ..... ID "" + public Vector get  Constraint  From  Data  Base  ()
 {

  Vector v = new Vector  ();

  Socket server  ;
  String line = new String  ();


  try
  {
   server = new Socket  ( server  IP  ,  1701  );

   if ( server  . is  Connected  () )
   {
    Buffered  public Vector get  Driver  From  Data  Base  ()
 {

  Vector v = new Vector  ();

     Socket server  ;
  String line = new String  ();


  try
  {
   server = new Socket  ( server  IP  ,  1701  );

   if ( server  . is  Connected  () )
   {
    Buffered",0
The user shall update related artifacts according to the information contained in the event messages.,"New Model  public New  Model  (  EBT em  )
    {
  super  ( em  );
 } // Construct Visual model for Merge Event
    public void Build  Event  ()
    {
      Clear  Vectors  ();
      Add  Event  Rect  (  60  ,  80  ,  1  );
  Add  Arrow  (  35  ,  97  ,  59  ,  97  );
  Current  Event = 0  ;
    } public String  Buffer Generate  Event  ()
    {
  String  Buffer this  Event = new String  Buffer  ();
  this  Event  . append  (""  New  |  0  |"");
  this  Event  . append  ( new Date  (). to  String  ()+ ""|"");
  ebs = (  EBShape  )  Event  Shapes  . elem",0
The user shall update related artifacts according to the information contained in the event messages.,"performance model Handler String str  ES  ; // string received from eventserver
 String impact  Report  ;// string to be send to event  Server

 String command  Str  ; // represent the command ex  . execute  , re - execute etc
 String event  Id  ;// refers to the event  Id
 String performance model Handler  (  String msg  )
 {
  this  . str  ES = msg  ;
 } public void message  Parser  ()
 {
  System  . out  . println  (""  INSIDE PARSER  "");

  main  Sto = new String  Tokenizer  ( str  ES  ,""|""); // current ex will have 10 tokens in main  Sto


  temp  Str  1 = main  Sto  . next  Token  ();
  //  Re  -execut public String generate  Report  ()
  {
   System  . out  . println  (""  INSIDE generate  Report  "");

   main  Sto = new String  Tokenizer  ( str  ES  ,""|""); // current ex will have 10 tokens in main  Sto
   /*
    ""  Impact  Report  |  1015818161020  |   int gr  Id  ; public int get  Id  (){
 // get Graph  Id
 System  . out  . println  (""  database start  "");
 int gr  Id = database  . get  Graph  Id  ( model  Name  );
 return gr  Id  ;
 } public void save  Model  ( int id  )
 {
  // save current model
  database  . save  Current  Model  ( id  );
 } public void insert  Data  ( int id  ){
  // inject data into model
  database  . inject  Variables  ( id  , variable  );
 } public void execute  ( int id  ){
  // inject data into model
  database  . execute  Model  ( id  , variable  );
 }",0
The user shall update related artifacts according to the information contained in the event messages.,"Doors Thread static private int count = 0  ;
 private int task  Number  ;
 protected Done done  ;
 Server  Socket the  Server  ;

 private Connection conn  ;
 private Statement stmt  ;
 private Result  Set rs  ; DOORs  Thread  (  Server  Socket ss  )
 {
 the  Server = ss  ;
   count  ++;
   task  Number = count  ;
 } public void run  ()
 {

 while  ( true  )
 {
   try
   {

    Socket client = the  Server  . accept  ();
    Buffered  Reader input = new Buffered  Reader  ( new Input  Stream  Reader  ( client  . get  Input  Stream  ()));
    Print  Writer output = new P",0
Event types shall include refining one requirement by adding an additional requirement to the existing one.,"Merge Model public Merge  Model  (  EBT em  )
 {
  super  ( em  );
   Minimum  No  Rects = 3  ;
     } // Construct Visual model for Merge Event
    public void Build  Event  ()
    {
     Clear  Vectors  ();
  Add  Event  Rect  (  90  ,  220  ,  1  );
       Add  Event  Rect  (  20  ,  20  ,  1  );
  Add  Event  Rect  (  20  ,  70  ,  1  );
  Add  Event   public String  Buffer Generate  Event  ()
    {
  String  Buffer this  Event = new String  Buffer  ();
  String  Buffer temp = new String  Buffer  ();
  int Merge  Count = -1  ;
  this  Event  . append  (""  Merge  |"");

  for ( int i = 0  ; i < Event  Sha",0
